date_local,pm2.5_total,aluminum_pm2_5_lc_88104,arsenic_pm2_5_lc_88103,barium_pm2_5_lc_88107,bromine_pm2_5_lc_88109,cadmium_pm2_5_lc_88110,calcium_pm2_5_lc_88111,chromium_pm2_5_lc_88112,copper_pm2_5_lc_88114,iron_pm2_5_lc_88126,lead_pm2_5_lc_88128,magnesium_pm2_5_lc_88140,manganese_pm2_5_lc_88132,nickel_pm2_5_lc_88136,selenium_pm2_5_lc_88154,silicon_pm2_5_lc_88165,sulfate_pm2_5_lc_88403,sulfur_pm2_5_lc_88169,titanium_pm2_5_lc_88161,total_nitrate_pm2_5_lc_88306,vanadium_pm2_5_lc_88164,zinc_pm2_5_lc_88167
2011-08-13,11.46,0.017,0,0.003,0.00255,0.011,0.13835,0,0.005,0.1275,0.0087,0.0215,0,0.004200000000000001,0.001,0.14575,2.42,0.9715,0.0063,0.5395,0.007,0.016
2011-08-16,4.52,0.011,5e-4,0,0.00115,0,0.04145,5e-4,0.00365,0.10365,5e-4,0,0.00165,0.00165,0,0.027200000000000002,0.46399999999999997,0.156,5e-4,0.22999999999999998,0.002,0.011349999999999999
2011-08-19,12.4,0.0365,0.001,5e-4,0.0029,0,0.0359,5e-4,0.005350000000000001,0.0964,0.001,0.00835,0.0033,0.00215,5e-4,0.0365,2.91,1.043,0.002,1.2145000000000001,0.0035,0.0172
2011-08-22,5.92,0,0.001,0,5e-4,0,0.02855,5e-4,0.0024000000000000002,0.08015,0,0,0.001,8e-4,5e-4,0.0375,1.29,0.46199999999999997,0.0025,0.294,0,0.00565
2011-08-25,10.56,0.02,5e-4,0,0.00185,0.0045,0.0325,5e-4,0.0025,0.0761,0.001,0.013,9e-4,0.0017,0,0.036500000000000005,2.4349999999999996,0.8875,0.0025,0.518,0.0055,0.008549999999999999
2011-08-28,3.8000000000000003,5e-4,0,0,0.00115,0,0.0229,0,5e-4,0.021,0,0.014499999999999999,0,0,0,0.03,0.445,0.155,0,0.1066,5e-4,0.0015
2011-08-31,10.85,0.008,0,0.01395,0.004,0.0025,0.0804,0.0023,0.009049999999999999,0.186,0.0035,0.0057,0.0034999999999999996,0.00615,0,0.08049999999999999,1.5699999999999998,0.634,0.0015,0.812,0.011,0.024399999999999998
2011-09-03,14.88,0.048,5e-4,0,0.00315,0,0.030100000000000002,0,0.00255,0.061450000000000005,0.004,0.007,0,0.0058,0.001,0.0435,3.4749999999999996,1.2395,0.002,0.6955,0.01425,0.00825
2011-09-06,2.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-09-09,6.125,0.0205,0,0,0.00215,0,0.039900000000000005,0.00165,0.00575,0.10855000000000001,0.002,0,0.00215,0.00245,0,0.0304,1.0135,0.35550000000000004,0.003,0.3615,0.002,0.014599999999999998
2011-09-12,14.35,0.0155,0.001,0,0.0029,0,0.04055,0.001,0.0069,0.128,0.001,0.01175,0.0025,0.0034000000000000002,7.5e-4,0.055900000000000005,4.595000000000001,1.6400000000000001,0.0015,1.82,0.0093,0.01455
2011-09-15,14.075,0.022,0.001,0,0.00455,0.0035,0.03735,5e-4,0.0039000000000000003,0.09985,5e-4,0,0.00195,0.00255,5e-4,0.0645,3.175,1.225,0.0015,1.3199999999999998,0.00765,0.01695
2011-09-18,3.88,0.0145,0,0,0.00155,0,0.01305,0,0.00245,0.07,0.001,0,0.0011,0.0010999999999999998,0,0.0125,0.5425,0.185,0.002,0.30100000000000005,0.001,0.0091
2011-09-21,11.366666666666667,0.0165,0.00135,0.00995,0.0036,0,0.0697,0.00395,0.01145,0.2185,0.002,0.0045000000000000005,0.0030499999999999998,0.00575,0,0.058499999999999996,2.975,1.105,5e-4,3.085,0.013000000000000001,0.03125
2011-09-24,8.36,0.0085,0,0,0.0018,0,0.0274,0.0015,0.00635,0.09845000000000001,0.00265,0,0.0014,0.00665,0.00115,0.02735,1.815,0.6639999999999999,0.0015,1.5350000000000001,0.01825,0.0137
2011-09-27,9.625,0.023,0,0.0035,0.00215,0,0.049449999999999994,5e-4,0.00535,0.15515,0.002,0.0025,0.0016,0.00275,0,0.037,2.99,1.072,0.001,2.355,0.0065,0.0148
2011-09-30,11.18,0.058499999999999996,0,0.0015,0.002,0.0125,0.064,0.001,0.003,0.10550000000000001,0.0035,0.0295,0.001,0.007050000000000001,0.0015,0.07935,3.455,1.365,0.003,0.9085,0.0045,0.01
2011-10-03,4.96,0.014,5e-4,0.001,5e-4,0,0.027999999999999997,0.00175,0.0034,0.09860000000000001,5e-4,0,0.0015,0.0015500000000000002,0,0.0225,1.026,0.33999999999999997,0.0015,0.9380000000000001,0,0.017750000000000002
2011-10-06,4.366666666666666,0.009,0.00187,0,0.001,0.011,0.066,0.001,0.0097,0.189,0,0,0.0041,0.0034,0,0.0667,0.599,0.229,0.005,0.365,0.003,0.0338
2011-10-09,14.15,0.0545,0,0.019799999999999998,0.0060999999999999995,0.0045000000000000005,0.09955,0.001,0.016050000000000002,0.24,0.0076,0.010499999999999999,0.005,0.004,5e-4,0.1335,2.475,0.8885000000000001,0.00485,1.0514999999999999,0.007,0.03515
2011-10-12,5.14,0.012,0,0,0.00245,0.004,0.04695,0.00255,0.0021999999999999997,0.0759,0,0.0015,0.002,6.5e-4,0,0.045,0.8005,0.272,0.001,0.4295,0.001,0.00575
2011-10-15,5.9,0.011,0.0015,0,0.0025,0.010499999999999999,0.0305,0.001,0,0.07635,0,0,0.0015,0.00185,0.00315,0.03555,2.035,0.749,0.002,0.275,0.0029,0.007
2011-10-18,10.72,0.001,0,0,0.0033,0,0.0635,0,0.0083,0.155,0.0055,0,0.0038,0.006,0,0.0677,1.68,0.641,0.002,1.47,0.0089,0.0505
2011-10-21,5.88,0.017,0,0.0085,0.001,0,0.125,0.001,0.0028,0.0622,0,0,0.002,0.0021,0,0.026,0.989,0.324,0.003,0.206,0,0.0182
2011-10-24,13.98,0.015,5e-4,0.002,0.0052,5e-4,0.17015,0.001,0.0076500000000000005,0.14635,0.0039,0,0.00355,0.0063,0.001,0.15905000000000002,4.390000000000001,1.475,0.004399999999999999,2.9850000000000003,0.0129,0.03795
2011-10-27,8.84,0.0095,0,0.0015,0.0015,0,0.05245,0.002,0.0051,0.10195,0.00355,0,0.0035,0.0055,5e-4,0.044,1.42,0.5195,0.001,1.3599999999999999,0.0045000000000000005,0.037250000000000005
2011-10-30,6.3,0.0095,0,0,0.0015,0,0.0414,0.001,0.00405,0.0645,0,0,0.0015,0.00505,5e-4,0.012199999999999999,0.7709999999999999,0.258,0.0015,0.739,0.0015,0.038
2011-11-02,18.16,0.0295,0.00175,0.006,0.0049499999999999995,0,0.09165000000000001,0.0018,0.00935,0.2195,0.0026,0.0095,0.00345,0.0093,5e-4,0.057,2.395,0.8574999999999999,0.0015,3.9499999999999997,0.00735,0.07239999999999999
2011-11-05,6.96,0.0115,0.0018,0.0025,0.001,0,0.0859,0.0015,0.011550000000000001,0.18,5e-4,0.0035,0.0021999999999999997,0.009000000000000001,5e-4,0.0445,1.09,0.351,0.003,0.7255,0.001,0.05475
2011-11-08,20.46,0.02,0.002215,0.009,0.0067,0,0.1149,0.00575,0.0171,0.3035,0.002,0.018000000000000002,0.006,0.0133,0.001,0.1011,4.005,1.29,0.0054,4.385,0.022199999999999998,0.0736
2011-11-11,5.925000000000001,0.031,0,0.003,0.0021999999999999997,0,0.1441,5e-4,0.0018,0.0834,0.0023,0.006,0.0017,0.0014,0.001,0.13775,1.38,0.4625,0.0015,0.8855,5e-4,0.016149999999999998
2011-11-14,10.566666666666666,0.024,0.001,0.002,0.0058,0,0.0573,0.001,0.0046,0.0977,0.002,0.017,0.002,0.0035,0.002,0.064,1.99,0.704,0,0.905,0.003,0.0313
2011-11-17,5.36,0.0155,0,0.0035,0.002,0.0115,0.049600000000000005,5e-4,0,0.06785,0.0015,0,0,0.0031,0.001,0.0374,1.1600000000000001,0.438,0.003,0.6855,5e-4,0.025
2011-11-20,11.379999999999999,0.019,0,0,0.0059,0.0025,0.04185,5e-4,0.0048000000000000004,0.0602,0.00345,0.008,0,0.0033499999999999997,5e-4,0.037000000000000005,2.245,0.7625,5e-4,1.23,0.00415,0.02555
2011-11-23,5.3,0.009,0,0,0.0034,0,0.0393,0.001,0.002,0.0515,0.002,0.001,0.001,0.0044,0,0.017,0.805,0.276,0,0.813,0,0.032
2011-11-26,14.2,0.033,0.001,0,0.0041,0,0.119,0,0.0143,0.219,0.0082,0.009,0.0035,0.0162,0.001,0.078,2.05,0.78,0,1.96,0.0262,0.101
2011-11-29,5.12,0.001,0,0,0.0034,0,0.0285,0,0.001,0.0333,0.001,0.029,0.001,0.0024,0,0.0179,0.777,0.261,0.002,0.389,0.001,0.0116
2011-12-02,10.5,0.0485,0,0,0.00335,0.008,0.19575,5e-4,0.0091,0.206,0.0015,0.0035,0.0051,0.0079,7e-4,0.17345,1.81,0.589,0.00545,1.825,0.00725,0.048600000000000004
2011-12-05,16.240000000000002,0.0155,0,0,0.00385,0,0.06565,5e-4,0.0063999999999999994,0.161,0.0015,0.008400000000000001,0.00345,0.0078,0,0.04335,3.86,1.315,0.002,3.17,0.0166,0.0344
2011-12-08,6.28,0.0195,5e-4,0,0.00215,0,0.07735,0.001,0.00375,0.07895,0,0,0.00115,0.0019,0,0.06709999999999999,1.375,0.4495,0,1.6949999999999998,0,0.0299
2011-12-11,10.9,0,0.001,0.004,0.0035,0,0.0385,0,0.0041,0.0675,0.002,0,0.0028,0.0052,0,0.023,1.67,0.591,0,2.74,0.007,0.0259
2011-12-14,19.34,0.028999999999999998,0,0.0035,0.0068000000000000005,0.0055,0.1998,0.001,0.0062,0.1755,0.004750000000000001,0.012,0.005,0.01175,0.001,0.14445,3.36,1.275,0.0021,4.74,0.0038,0.0766
2011-12-17,4.48,0.033,0.001,0,0.0015,0.005,0.0264,0.0015,0.002,0.0518,5e-4,0.001,0,0.003,5e-4,0.013399999999999999,1.1150000000000002,0.3725,0.0025,0.5405,0.00105,0.02335
2011-12-20,9.120000000000001,0.023,0,0.001,0.0033,0.007,0.06325,5e-4,0,0.1032,0.00725,0.01,0.0015,0.00615,0.0021000000000000003,0.04475,1.53,0.565,0.0035,2.1550000000000002,0.00245,0.0395
2011-12-23,5.825,0.007,0,0.0015,0.00275,0.017,0.0542,0.0025,0,0.08975,0.003,0.0185,0.001,0.0056,5e-4,0.02905,1.28,0.4885,0.003,0.8674999999999999,0.002,0.041499999999999995
2011-12-26,6.425,0.009000000000000001,0,0,0.00225,0.006999999999999999,0.04385,0,0.0015,0.06335,0.00235,0,0.00135,0.00475,5e-4,0.011,1.48,0.511,0.001,0.9595,0.0038,0.0392
2011-12-29,7.42,0.005,5e-4,0,0,0,0.1144,0,0.0033,0.07935,0.0028,0.0035,0.0016,0.004200000000000001,0,0.104,1.0190000000000001,0.3145,0,1.775,0.00355,0.03555
2012-01-01,10.2,0.015,0.001,0.003,0.00315,5e-4,0.044700000000000004,0.001,0.00535,0.06684999999999999,0,0.01345,0.0011,0.0063,0,0.0245,2.145,0.7475,0.001,1.8900000000000001,0.005,0.044199999999999996
2012-01-04,8.64,0.026000000000000002,5e-4,0.003,0.0028,0.003,0.0632,5e-4,0.0063,0.08455,0.00265,0.0055,0.00345,0.00635,0,0.03949999999999999,1.55,0.4845,0,2.135,0.002,0.05845
2012-01-07,13.36,0.0255,0.00195,0.0056,0.0049,0,0.09465,0,0.00865,0.14,0.0067,0.013000000000000001,0.0075,0.00655,5e-4,0.088,2.045,0.7065,0.003,2.46,0.00625,0.06835
2012-01-10,15.52,0.0135,0.00145,0,0.0033,0.001,0.06775,0.00275,0.0093,0.125,0.00335,0.0045,0.00585,0.0056,5e-4,0.05055,2.215,0.7595000000000001,0.002,5.279999999999999,0.00205,0.05255
2012-01-13,8.96,5e-4,0.001225,0,0.0051,0,0.03535,0.0015,0.0036,0.081,0.001,0.0065,0.0026,0.00155,0.001,0.0224,1.6,0.589,5e-4,1.8900000000000001,0.0015,0.0229
2012-01-16,8.7,0.0165,0.00126,0,0.0031999999999999997,5e-4,0.07475000000000001,0.001,0.0049,0.0657,5e-4,0.003,0.00335,0.0079,5e-4,0.03245,1.31,0.4365,0.001,1.435,0.004450000000000001,0.06325
2012-01-19,7.95,0.0625,0,0.004,0.0028,0,0.7654,5e-4,0.00555,0.1356,0.0015,0.023,0.002,0.00415,0,0.686,1.2155,0.41600000000000004,0.0025,1.192,0.001,0.0295
2012-01-22,9.425,5e-4,0.00105,0,0.0036,0,0.0635,0.001,0.00485,0.055850000000000004,0,0.0078,0.00185,0.008,6.5e-4,0.0201,1.595,0.5700000000000001,0,1.335,0.00195,0.0342
2012-01-25,8.625,0.0065,0,0,0.00135,0.0025,0.042800000000000005,0.00145,0.00215,0.07885,0.00265,0,0.00255,0.004,0,0.0295,2.64,0.858,0,1.68,5e-4,0.03675
2012-01-28,5.66,0,0.001,0,0.0025,0,0.02725,0.003,0.0031,0.0844,0,0.0035,5e-4,0.00325,0,0.01575,1.4249999999999998,0.47950000000000004,5e-4,1.1400000000000001,0.002,0.01635
2012-01-31,9.38,0.011,0,0,0.00475,0.004,0.05535,5e-4,0.00515,0.119,0.0043,0.004,0.0031000000000000003,0.00655,0,0.0605,1.6099999999999999,0.5235000000000001,0.002,1.7149999999999999,0.00825,0.044149999999999995
2012-02-03,6.08,0.001,0.001,0,0.0023,0.0045,0.0772,5e-4,0.0046,0.09365,0.002,0,0.00185,0.0053,0,0.048,1.615,0.5165,0,0.6040000000000001,5e-4,0.03615
2012-02-06,11.76,0.001,5e-4,0,0.00685,0.0055,0.0572,0.0013,0.00975,0.1032,0.006999999999999999,0,0.00545,0.0079,5e-4,0.04935,1.95,0.5905,0.0025,3.1100000000000003,0.0051,0.050350000000000006
2012-02-09,10.8,0.003,0.00225,0,0.0023,0,0.07245,0.001,0.0051,0.09595000000000001,0.002,0.0085,0.0022500000000000003,0.0068000000000000005,5e-4,0.054000000000000006,1.23,0.3945,0.001,3.7249999999999996,0.002,0.0377
2012-02-12,4.575,0,0,0,0.0031999999999999997,5e-4,0.0394,0.0035,0.0030499999999999998,0.053349999999999995,0,0.0217,5e-4,0.00485,5e-4,0.019,1.09,0.34650000000000003,0,0.664,0.0015,0.024800000000000003
2012-02-15,21.279999999999998,0.015,0,0.0015,0.0073,0,0.0824,0.0015,0.0046,0.1494,0.0043,0.0015,0.0031,0.00835,0.002,0.0586,2.755,0.925,0.001,6.385,0.00285,0.05025
2012-02-18,8.775,0.0095,0,0,0.0031000000000000003,0.0035,0.03505,0.0025,0,0.05445,0,0.0105,0,0.0046,0.0015,0.0258,1.795,0.6405000000000001,0.002,2.37,0.002,0.020499999999999997
2012-02-21,6.82,0.009999999999999998,5e-4,0.0049,0.00355,0.004,0.05605,0.00575,0.0039,0.0916,5e-4,0.01935,0.0021999999999999997,0.00545,5e-4,0.0409,1.335,0.4215,5e-4,1.0314999999999999,0.002,0.031100000000000003
2012-02-24,8.12,0.0015,0.0011,0,0.00315,0,0.04595,5e-4,0.0037999999999999996,0.1114,5e-4,0.006,0.001,0.0019,0,0.0334,1.93,0.653,0.0015,1.5499999999999998,0.002,0.027549999999999998
2012-02-27,13.04,0,8.15e-4,0,0.00515,0.006,0.044950000000000004,5e-4,0.0036500000000000005,0.08025,0,0.012,0.0024000000000000002,0.00485,5e-4,0.033850000000000005,2.575,0.8355,0.00375,2.2199999999999998,0.0052499999999999995,0.0288
2012-03-01,7.739999999999999,0.013,5e-4,0,0.0023,0,0.04035,0.003,0.00255,0.0662,0.0015,0,5e-4,0.00435,5e-4,0.022,1.151,0.3815,0.0025,1.555,0.001,0.023899999999999998
2012-03-04,6.18,0.0115,0,0,9.5e-4,0.009999999999999998,0.03025,5e-4,0.00265,0.05235,0.0016,5e-4,5e-4,0.00245,0,0.029,2.395,0.7815000000000001,0,0.872,5e-4,0.01875
2012-03-07,10.18,0.0145,0,5e-4,0.00575,0,0.04145,0.0015,0.00275,0.0558,0.0025,0.0288,0.001,0.0026,0,0.0315,2.3200000000000003,0.785,0.001,1.96,0.0035,0.024800000000000003
2012-03-10,4.98,0,0.001,0,0.0012,0,0.03705,0,0.00255,0.05135,0,0.0103,0.001,0.0036,5e-4,0.024,1.125,0.3695,0.001,0.5365,0.0025,0.026950000000000002
2012-03-13,12.9,0.077,5e-4,0,0.00655,0,0.0534,0.001,0.00405,0.1081,0.001,0.032,0.0016,0.0030499999999999998,5e-4,0.0975,2.38,0.8009999999999999,0.002,2.3,0.007350000000000001,0.01805
2012-03-16,19.025,0.0035,0,0,0.00295,0,0.06655,0.002,0.0109,0.1815,5e-4,0,0.0036,0.00825,0,0.042800000000000005,4.755,1.49,0.00435,3.76,0.0061,0.0532
2012-03-19,13.175,0.033,0.00126,0.004,0.0033499999999999997,0.0065,0.06575,0.0015,0.00705,0.14250000000000002,0.0033,0.012,0.002,0.009850000000000001,0,0.1055,3.38,1.085,0.004,4.960000000000001,0.0194,0.034850000000000006
2012-03-22,13,0.038500000000000006,0,0.002,0.0029,5e-4,0.03685,0.005,0.00655,0.17,0.00215,0.006500000000000001,0.00255,0.009600000000000001,0.0013,0.036199999999999996,3.6,1.2149999999999999,0.00355,4.0249999999999995,0.014,0.02515
2012-03-25,8.9,0.014,0.001,0.0043,0.0034,0,0.05665,0.001,0.0044,0.10385,0.0127,0.0415,0.00235,0.0039,0,0.0645,1.23,0.43200000000000005,0.001,1.35,0,0.03295
2012-03-28,9.44,0.0265,0,0,0.004399999999999999,0,0.0841,0.00375,0.0054,0.131,0.00365,0.008,0.0034999999999999996,0.00395,5e-4,0.127,1.5,0.5015000000000001,0.00715,2.07,0.0027,0.03055
2012-03-31,6.82,0.013,0.001,0,0.0017,0,0.0126,0,0.001,0.0313,0,0,0,0.001,0,0.0335,1.195,0.34,0.002,1.525,0,0.0065
2012-04-03,4.28,0.025500000000000002,5e-4,0,0.00165,0.007,0.056999999999999995,5e-4,0.0034,0.09525,5e-4,0,0.00215,0.0031999999999999997,0,0.08349999999999999,0.757,0.222,0.003,0.236,0,0.0208
2012-04-06,3.1,0.011,0.001,0,0.0022500000000000003,0.0045,0.0399,0.00355,0.0025,0.0641,0.00195,0.0025,5e-4,0.0039,5e-4,0.042249999999999996,0.59,0.158,5e-4,0.317,0,0.0217
2012-04-09,5.175,0.0325,0,0,0.00235,0.014,0.054849999999999996,0.0015,0.00255,0.0939,5e-4,0,5e-4,0.001,5e-4,0.108,1.32,0.40349999999999997,0.0025,0.276,0.0015,0.00875
2012-04-12,3.8666666666666667,5e-4,0,0.0025,0.0018,0,0.034,5e-4,0.00285,0.05345,0,0,0.0015,0.00185,0,0.0275,0.824,0.252,0,0.3765,5e-4,0.0176
2012-04-15,18.86,0.027499999999999997,5e-4,0,0.006699999999999999,0,0.04955,0.001,0.0054,0.109,0.004,0,0.00215,0.00455,5e-4,0.1275,3.315,1.185,0.0045000000000000005,1.195,0.0091,0.01685
2012-04-18,5.32,0.005,0,0.0056,5e-4,0,0.0415,0.001,0.0032,0.0734,0.0025,0.004,0.001,0.00165,0,0.041999999999999996,0.9055,0.27749999999999997,0.001,1.7,0.0015,0.01525
2012-04-21,6.875,0,9.65e-4,0,0.00175,0.004,0.026950000000000002,0.002,0.00235,0.06735000000000001,0,0,0.0015,0.0033,0,0.0475,2.205,0.7745,0.004,1.795,0.00745,0.0079
2012-04-24,5.6,0.016,7e-4,0,0.0028,0,0.0347,0,0.0026,0.07005,5e-4,0,0.0015,0.00185,0,0.07495,1.685,0.5135000000000001,0.004200000000000001,0.865,0.0015,0.0204
2012-04-27,4.86,0.05,0,0.006,0.0028,0.002,0.0194,0.001,0,0.0476,0,0,0,0.0034,0.001,0.0168,1.23,0.465,0.002,0.594,0,0.007
2012-04-30,5.46,0,0,0,0.0042,0,0.0368,0.002,0.0024,0.046,0,0,0.001,0.0014,0,0.063,0.635,0.404,0.001,0.19,0.001,0.0121
2012-05-03,9.42,0.003,0,0,0.00165,0,0.02575,0.001,0.0040999999999999995,0.1062,0.0017,0,0.00115,0.00145,0,0.027999999999999997,2.2600000000000002,0.7765,0,2.2,0.0049,0.010350000000000002
2012-05-06,6.04,0.005,0.001,0,0.0027,0.003,0.01575,0.0015,0.0023,0.067,0.001,0.003,0,0.001,0,0.033,1.27,0.4375,0.0035,1.79,0.001,0.00535
2012-05-09,11.7,0.041,0,0,0.00265,0,0.12905,0.005,0.0047,0.136,0.00145,5e-4,0.0019,0.0039,0,0.099,2.4349999999999996,0.749,0.003,2.815,0.005350000000000001,0.0169
2012-05-12,9.36,0.0535,0,0,0.0032500000000000003,0,0.0699,0.001,0.01055,0.156,0.002,0.001,0.00215,0.0039,0,0.168,1.85,0.6065,0.008,0.644,0.0060999999999999995,0.0228
2012-05-15,8.44,0.0555,0,0,0.0041,0.003,0.047450000000000006,0.0015,0.0021999999999999997,0.13115000000000002,5e-4,0.0185,0.001,0.0031000000000000003,0.001,0.1045,2.09,0.8155,0.0031,1.334,0.004200000000000001,0.00665
2012-05-18,5.9799999999999995,0.017,0,0.001,0.002,0.001,0.044700000000000004,0.0015,5e-4,0.1556,0.0015,0,0,0,5e-4,0.06609999999999999,0.5815,0.226,0.004200000000000001,0.47750000000000004,0.001,0.0095
2012-05-21,7.525,0,5e-4,0,0.0020499999999999997,0.001,0.02915,0.002,0.00295,0.09409999999999999,0,0.007,0,0.00215,0,0.0225,1.175,0.413,5e-4,0.9530000000000001,0.002,0.0083
2012-05-24,9.1,0,9e-4,0,0.00155,0,0.02665,0.0033,0.00345,0.1365,0.001,0.004,0.00185,0.001,0,0.02195,2.04,0.6559999999999999,0.001,2.395,0.0025,0.0086
2012-05-27,13.38,0.025,0.00105,0,0.0044,0.0075,0.04095,0.0025,0.0068000000000000005,0.125,0.00195,0,0.00165,0.00435,0,0.106,2.355,0.914,0.0045000000000000005,1.275,0.008400000000000001,0.02425
2012-05-30,9.766666666666666,0.0345,9e-4,0,0.00235,0.0015,0.03925,0,0.00425,0.1076,0.0027,0,0.0021000000000000003,0.0036,0.001,0.064,1.98,0.6915,5e-4,1.2149999999999999,0.00705,0.01865
2012-06-02,8.625,0.0115,5e-4,0,0.0017,0,0.0197,0.00605,0.0038,0.075,5e-4,0.0124,0.002,0.0021999999999999997,0,0.02715,1.8250000000000002,0.6014999999999999,0.0025,0.4,0.001,0.00755
2012-06-05,3.62,0,5e-4,0,5.5e-4,0,0.02495,5e-4,0.002,0.07925,0.00235,0,0,0.0019,0,0.0257,0.615,0.218,0.003,0.39749999999999996,0,0.0101
2012-06-08,9.36,0.0135,7e-4,0,0.0019,0.003,0.0558,0.0016,0.0077,0.15000000000000002,0.00145,0,0.0033499999999999997,0.00345,0,0.06985,0.992,0.39549999999999996,0.005,0.6395,0.00405,0.019549999999999998
2012-06-11,8,0.0065,0,0,0.003,0,0.02845,5e-4,0.00205,0.10120000000000001,0.0015,0.012,0,0.0015,0.001,0.0325,1.43,0.514,0,0.752,0.00395,0.005050000000000001
2012-06-14,7.025,0,5e-4,0,0.00405,0.0035,0.019,0.0015,0.00285,0.08635000000000001,5e-4,0.0015,5e-4,6e-4,0,0.0218,1.25,0.452,0.003,0.668,0,0.0086
2012-06-17,8.65,0,0,0.0035,0.00385,0.002,0.01895,5e-4,0,0.07745,0.001,5e-4,0,0.001,5e-4,0.019,0.75,0.5985,0.0015,0.296,0.0016,0.003
2012-06-20,20.28,0.0395,7.5e-4,0,0.0065,0.001,0.06325,0.0025,0.0083,0.1645,0.0023,0.0125,0.00215,0.0043,0,0.092,4.225,1.795,0.0045000000000000005,1.425,0.004399999999999999,0.02275
2012-06-23,8.25,0.0805,0,0,0.0021999999999999997,0.0035,0.02395,0.006500000000000001,0.00475,0.11099999999999999,0.002,5e-4,5e-4,0.0048000000000000004,5e-4,0.025,1.385,0.5325,0.0035,1.495,0.006,0.009850000000000001
2012-06-26,2.76,0.0135,0,0,0.0011,0,0.030649999999999997,5e-4,0.0015,0.07335,5e-4,0,0,0,5e-4,0.025500000000000002,0.3025,0.09920000000000001,0,0.2105,5e-4,0.00655
2012-11-05,3.3666666666666667,0.01,0.001,0,0.0019,0,0.0365,0.001,0.0027,0.0446,0,0,0,0.005,0,0.016,0.65,0.225,0,0.317,0,0.0376
2012-12-17,7.4399999999999995,0,0,0.0025,0.0017,0,0.026950000000000002,0.003,0.00175,0.0586,0,0,0.001,0.002,0,0.009,1.35,0.4445,0.001,1.86,0,0.01885
2012-12-20,5.8,5e-4,5e-4,0.001,0.0016,0.001,0.047950000000000007,0.002,0.0031,0.12309999999999999,0,0.0025,0.003,0.0075,0,0.0313,0.7925,0.3285,0.001,0.675,0,0.0356
2014-08-12,5.125,0,0,0,0.001,0,0.0057,0,0,0.01,0,0,0,0,0,0.003,0.455,0.127,0,0.527,0,0
2015-02-20,8.325,0.033,0,0.011666666666666667,0.0087,0,0.06926666666666667,0.001,0.004266666666666667,0.073,0.002,0.068,0.002,0.006666666666666666,0,0.05853333333333333,1.8299999999999998,0.5853333333333334,0.0016666666666666668,1.3166666666666667,0.002,0.037533333333333335
2015-03-10,20.8,0.012333333333333333,0.001,0.014466666666666668,0.004833333333333334,0,0.113,0.004333333333333333,0.014866666666666665,0.35466666666666663,0.004666666666666666,0.007666666666666666,0.005333333333333333,0.004,3.333333333333333e-4,0.11933333333333333,1.99,0.7283333333333334,0.003,4.933333333333333,0.001,0.07916666666666666
2015-06-17,7.54,0.04,3.333333333333333e-4,0.001,0.0015333333333333332,0,0.020800000000000003,0.0036666666666666666,0.0026666666666666666,0.0926,3.333333333333333e-4,0.006666666666666667,0.0013333333333333333,0.0016666666666666668,0.0013333333333333333,0.039,1.2066666666666666,0.43133333333333335,0,0.37466666666666665,0.001,0.006166666666666667
2015-06-20,7.84,0.013666666666666666,3.333333333333333e-4,0.004333333333333333,0.0024000000000000002,0,0.022766666666666668,0,0.0034000000000000002,0.1103,3.333333333333333e-4,0.015666666666666666,6.666666666666666e-4,0.001,6.666666666666666e-4,0.05793333333333334,1.1863333333333332,0.48233333333333334,0.0023333333333333335,1.0183333333333333,0,0.0102
2001-06-28,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-06-29,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-01,20.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-02,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-04,14.4,0.001,0.0021,0.044,0.00375,0,0.0212,0,0.00685,0.058,0.0055,0.004,0.001,0.00502,0.002,0.0561,5.19,1.86,0.01,1.98,0.00727,0.0169
2001-07-05,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-07,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-08,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-10,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-11,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-16,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
